mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_reg,param_vec,param_vec__max_df,param_vec__min_df,param_vec__ngram_range,param_vec__tokenizer,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score
0.08394908905029297,0.0018906593322753906,0.027018070220947266,0.0002810955047607422,LinearRegression(n_jobs=-1),CountVectorizer(strip_accents='unicode'),0.99,1,"(1, 1)",,"{'reg': LinearRegression(n_jobs=-1), 'vec': CountVectorizer(strip_accents='unicode'), 'vec__max_df': 0.99, 'vec__min_df': 1, 'vec__ngram_range': (1, 1), 'vec__tokenizer': None}",-0.47041859041869594,-0.3793608465240814,-0.4248897184713887,0.04552887194730726,347
0.4435359239578247,0.004174351692199707,0.3952057361602783,0.0013616085052490234,LinearRegression(n_jobs=-1),CountVectorizer(strip_accents='unicode'),0.99,1,"(1, 1)",<function <lambda> at 0x7f7c759c59d0>,"{'reg': LinearRegression(n_jobs=-1), 'vec': CountVectorizer(strip_accents='unicode'), 'vec__max_df': 0.99, 'vec__min_df': 1, 'vec__ngram_range': (1, 1), 'vec__tokenizer': <function <lambda> at 0x7f7c759c59d0>}",-0.4205834176396015,-0.35939203353137494,-0.3899877255854882,0.030595692054113277,345
0.8780268430709839,0.019734978675842285,0.8946347236633301,0.01342630386352539,LinearRegression(n_jobs=-1),CountVectorizer(strip_accents='unicode'),0.99,1,"(1, 1)",<function <lambda> at 0x7f7c759c5430>,"{'reg': LinearRegression(n_jobs=-1), 'vec': CountVectorizer(strip_accents='unicode'), 'vec__max_df': 0.99, 'vec__min_df': 1, 'vec__ngram_range': (1, 1), 'vec__tokenizer': <function <lambda> at 0x7f7c759c5430>}",-0.7891030021167198,-0.7383612921474694,-0.7637321471320946,0.025370854984625213,359
2.085283875465393,0.012158036231994629,1.9285900592803955,0.0022003650665283203,LinearRegression(n_jobs=-1),CountVectorizer(strip_accents='unicode'),0.99,1,"(1, 1)",<function <lambda> at 0x7f7c750daee0>,"{'reg': LinearRegression(n_jobs=-1), 'vec': CountVectorizer(strip_accents='unicode'), 'vec__max_df': 0.99, 'vec__min_df': 1, 'vec__ngram_range': (1, 1), 'vec__tokenizer': <function <lambda> at 0x7f7c750daee0>}",-0.6972689522718545,-0.615113290362022,-0.6561911213169382,0.04107783095491624,355
9.367818236351013,0.08212149143218994,9.143841862678528,0.035965800285339355,LinearRegression(n_jobs=-1),CountVectorizer(strip_accents='unicode'),0.99,1,"(1, 1)",<function <lambda> at 0x7f7c759e9040>,"{'reg': LinearRegression(n_jobs=-1), 'vec': CountVectorizer(strip_accents='unicode'), 'vec__max_df': 0.99, 'vec__min_df': 1, 'vec__ngram_range': (1, 1), 'vec__tokenizer': <function <lambda> at 0x7f7c759e9040>}",-0.7636795916970434,-0.6427476877977889,-0.7032136397474161,0.06046595194962723,357
0.18418598175048828,0.0002288818359375,0.1464228630065918,0.0014750957489013672,LinearRegression(n_jobs=-1),CountVectorizer(strip_accents='unicode'),0.99,1,"(1, 2)",,"{'reg': LinearRegression(n_jobs=-1), 'vec': CountVectorizer(strip_accents='unicode'), 'vec__max_df': 0.99, 'vec__min_df': 1, 'vec__ngram_range': (1, 2), 'vec__tokenizer': None}",0.03918761466793774,0.06542334715807074,0.05230548091300424,0.0131178662450665,91
0.5175768136978149,0.026428580284118652,0.5087697505950928,0.001850128173828125,LinearRegression(n_jobs=-1),CountVectorizer(strip_accents='unicode'),0.99,1,"(1, 2)",<function <lambda> at 0x7f7c759c59d0>,"{'reg': LinearRegression(n_jobs=-1), 'vec': CountVectorizer(strip_accents='unicode'), 'vec__max_df': 0.99, 'vec__min_df': 1, 'vec__ngram_range': (1, 2), 'vec__tokenizer': <function <lambda> at 0x7f7c759c59d0>}",0.06645754619350097,0.09085549142682225,0.07865651881016161,0.012198972616660642,33
0.9546769857406616,0.02367269992828369,1.0113543272018433,0.011296868324279785,LinearRegression(n_jobs=-1),CountVectorizer(strip_accents='unicode'),0.99,1,"(1, 2)",<function <lambda> at 0x7f7c759c5430>,"{'reg': LinearRegression(n_jobs=-1), 'vec': CountVectorizer(strip_accents='unicode'), 'vec__max_df': 0.99, 'vec__min_df': 1, 'vec__ngram_range': (1, 2), 'vec__tokenizer': <function <lambda> at 0x7f7c759c5430>}",0.04397204980326885,0.08325290235210936,0.0636124760776891,0.019640426274420253,49
2.0978363752365112,0.019001126289367676,2.053548812866211,0.02799081802368164,LinearRegression(n_jobs=-1),CountVectorizer(strip_accents='unicode'),0.99,1,"(1, 2)",<function <lambda> at 0x7f7c750daee0>,"{'reg': LinearRegression(n_jobs=-1), 'vec': CountVectorizer(strip_accents='unicode'), 'vec__max_df': 0.99, 'vec__min_df': 1, 'vec__ngram_range': (1, 2), 'vec__tokenizer': <function <lambda> at 0x7f7c750daee0>}",0.043528689084813554,0.06831643128752407,0.05592256018616881,0.012393871101355258,75
9.3562513589859,0.00349271297454834,9.362891793251038,0.06231391429901123,LinearRegression(n_jobs=-1),CountVectorizer(strip_accents='unicode'),0.99,1,"(1, 2)",<function <lambda> at 0x7f7c759e9040>,"{'reg': LinearRegression(n_jobs=-1), 'vec': CountVectorizer(strip_accents='unicode'), 'vec__max_df': 0.99, 'vec__min_df': 1, 'vec__ngram_range': (1, 2), 'vec__tokenizer': <function <lambda> at 0x7f7c759e9040>}",0.03941403760532247,0.06908274247049939,0.05424839003791093,0.01483435243258846,78
0.04459333419799805,0.0014629364013671875,0.02593398094177246,0.0006189346313476562,LinearRegression(n_jobs=-1),CountVectorizer(strip_accents='unicode'),0.99,0.01,"(1, 1)",,"{'reg': LinearRegression(n_jobs=-1), 'vec': CountVectorizer(strip_accents='unicode'), 'vec__max_df': 0.99, 'vec__min_df': 0.01, 'vec__ngram_range': (1, 1), 'vec__tokenizer': None}",-0.10118761451961178,-0.08687734546635784,-0.09403247999298481,0.007155134526626972,333
0.4164242744445801,0.009704113006591797,0.3915208578109741,0.001212000846862793,LinearRegression(n_jobs=-1),CountVectorizer(strip_accents='unicode'),0.99,0.01,"(1, 1)",<function <lambda> at 0x7f7c759c59d0>,"{'reg': LinearRegression(n_jobs=-1), 'vec': CountVectorizer(strip_accents='unicode'), 'vec__max_df': 0.99, 'vec__min_df': 0.01, 'vec__ngram_range': (1, 1), 'vec__tokenizer': <function <lambda> at 0x7f7c759c59d0>}",-0.04726351687947328,0.006531313343745904,-0.020366101767863687,0.02689741511160959,244
0.8244006633758545,0.0038607120513916016,0.873266339302063,0.00486910343170166,LinearRegression(n_jobs=-1),CountVectorizer(strip_accents='unicode'),0.99,0.01,"(1, 1)",<function <lambda> at 0x7f7c759c5430>,"{'reg': LinearRegression(n_jobs=-1), 'vec': CountVectorizer(strip_accents='unicode'), 'vec__max_df': 0.99, 'vec__min_df': 0.01, 'vec__ngram_range': (1, 1), 'vec__tokenizer': <function <lambda> at 0x7f7c759c5430>}",-0.08079255675071462,-0.0028825667182343917,-0.041837561734474504,0.03895499501624011,293
2.0146158933639526,0.007432341575622559,1.8872625827789307,0.015598773956298828,LinearRegression(n_jobs=-1),CountVectorizer(strip_accents='unicode'),0.99,0.01,"(1, 1)",<function <lambda> at 0x7f7c750daee0>,"{'reg': LinearRegression(n_jobs=-1), 'vec': CountVectorizer(strip_accents='unicode'), 'vec__max_df': 0.99, 'vec__min_df': 0.01, 'vec__ngram_range': (1, 1), 'vec__tokenizer': <function <lambda> at 0x7f7c750daee0>}",-0.07008744871767036,0.0010516476607186354,-0.034517900528475864,0.0355695481891945,276
9.258448719978333,0.030180811882019043,9.158014059066772,0.048807621002197266,LinearRegression(n_jobs=-1),CountVectorizer(strip_accents='unicode'),0.99,0.01,"(1, 1)",<function <lambda> at 0x7f7c759e9040>,"{'reg': LinearRegression(n_jobs=-1), 'vec': CountVectorizer(strip_accents='unicode'), 'vec__max_df': 0.99, 'vec__min_df': 0.01, 'vec__ngram_range': (1, 1), 'vec__tokenizer': <function <lambda> at 0x7f7c759e9040>}",-0.040718813688679134,0.018965223651023155,-0.01087679501882799,0.029842018669851145,234
0.09252321720123291,0.0004693269729614258,0.0447995662689209,0.0018694400787353516,LinearRegression(n_jobs=-1),CountVectorizer(strip_accents='unicode'),0.99,0.01,"(1, 2)",,"{'reg': LinearRegression(n_jobs=-1), 'vec': CountVectorizer(strip_accents='unicode'), 'vec__max_df': 0.99, 'vec__min_df': 0.01, 'vec__ngram_range': (1, 2), 'vec__tokenizer': None}",-0.21871870787411263,-0.25205729129541776,-0.2353879995847652,0.016669291710652567,337
0.43028533458709717,0.010738253593444824,0.3969684839248657,0.0037964582443237305,LinearRegression(n_jobs=-1),CountVectorizer(strip_accents='unicode'),0.99,0.01,"(1, 2)",<function <lambda> at 0x7f7c759c59d0>,"{'reg': LinearRegression(n_jobs=-1), 'vec': CountVectorizer(strip_accents='unicode'), 'vec__max_df': 0.99, 'vec__min_df': 0.01, 'vec__ngram_range': (1, 2), 'vec__tokenizer': <function <lambda> at 0x7f7c759c59d0>}",-0.05524938798060064,-0.0019429016664831433,-0.02859614482354189,0.026653243157058748,266
0.8356776237487793,0.0011565685272216797,0.8418883085250854,0.023066163063049316,LinearRegression(n_jobs=-1),CountVectorizer(strip_accents='unicode'),0.99,0.01,"(1, 2)",<function <lambda> at 0x7f7c759c5430>,"{'reg': LinearRegression(n_jobs=-1), 'vec': CountVectorizer(strip_accents='unicode'), 'vec__max_df': 0.99, 'vec__min_df': 0.01, 'vec__ngram_range': (1, 2), 'vec__tokenizer': <function <lambda> at 0x7f7c759c5430>}",-0.0840800979736891,-0.0024110668171866134,-0.043245582395437854,0.04083451557825124,295
2.0813512802124023,0.031408071517944336,1.9256387948989868,0.01632869243621826,LinearRegression(n_jobs=-1),CountVectorizer(strip_accents='unicode'),0.99,0.01,"(1, 2)",<function <lambda> at 0x7f7c750daee0>,"{'reg': LinearRegression(n_jobs=-1), 'vec': CountVectorizer(strip_accents='unicode'), 'vec__max_df': 0.99, 'vec__min_df': 0.01, 'vec__ngram_range': (1, 2), 'vec__tokenizer': <function <lambda> at 0x7f7c750daee0>}",-0.07648195159778526,-0.003528396832349845,-0.04000517421506755,0.03647677738271771,288
9.473998427391052,0.11273491382598877,9.395729303359985,0.1607964038848877,LinearRegression(n_jobs=-1),CountVectorizer(strip_accents='unicode'),0.99,0.01,"(1, 2)",<function <lambda> at 0x7f7c759e9040>,"{'reg': LinearRegression(n_jobs=-1), 'vec': CountVectorizer(strip_accents='unicode'), 'vec__max_df': 0.99, 'vec__min_df': 0.01, 'vec__ngram_range': (1, 2), 'vec__tokenizer': <function <lambda> at 0x7f7c759e9040>}",-0.05111948636734942,0.016962212930498044,-0.017078636718425688,0.03404084964892373,240
0.05099177360534668,0.0013766288757324219,0.02755868434906006,0.0005873441696166992,LinearRegression(n_jobs=-1),"TfidfVectorizer(ngram_range=(1, 2), strip_accents='unicode',
                tokenizer=<function <lambda> at 0x7f7c759c59d0>)",1.0,1,"(1, 1)",,"{'reg': LinearRegression(n_jobs=-1), 'vec': TfidfVectorizer(ngram_range=(1, 2), strip_accents='unicode',
                tokenizer=<function <lambda> at 0x7f7c759c59d0>), 'vec__max_df': 1.0, 'vec__min_df': 1, 'vec__ngram_range': (1, 1), 'vec__tokenizer': None}",-0.38264157111437513,-0.3311224260741745,-0.35688199859427483,0.025759572520100305,343
